5721	5262
5721	5776
5721	6414
5721	7115
5721	7119
5721	7143
5721	7144
5720	5263
5720	5721
5720	6783
5722	5263
5722	5721
5722	5737
5729	5732
5730	5732
5731	5732
5731	6528
5733	2001
5735	5737
5738	840
5738	4536
5738	5022
5738	5263
5738	5822
5738	6624
5738	6774
5738	6875
5738	7040
5738	7391
5738	7740
5738	8163
5738	8168
5738	8192
5739	2273
5739	2440
5739	2507
5739	2765
5739	3015
5739	3459
5739	3643
5739	3792
5739	3897
5739	3919
5739	3976
5739	4748
5739	4828
5739	4875
5739	5210
5739	5254
5739	5262
5739	5263
5739	5524
5739	5527
5739	5543
5739	5563
5739	5800
5739	5802
5739	5829
5739	5848
5739	5871
5739	5872
5739	5947
5739	6023
5739	6162
5739	6328
5739	6424
5739	6435
5739	6554
5739	6624
5739	6686
5739	6765
5739	6774
5739	6777
5739	6833
5739	6869
5739	6892
5739	6901
5739	6934
5741	15
5741	1982
5741	5020
5741	5254
5741	5301
5741	5321
5741	5543
5741	5743
5741	5936
5741	6618
5741	7295
5741	7620
5741	8224
4418	5745
5744	5745
5746	4338
5750	15
5750	4338
5750	5415
5750	5437
5747	4338
5747	5799
5748	4338
5749	4338
5749	5457
5751	5072
5752	5072
5753	4712
5753	5072
5753	6528
5753	6554
5755	5756
5757	6218
5760	4310
5760	6299
5760	6832
5761	1733
5761	3334
5761	5226
5761	5305
5761	5780
5761	5784
5761	5800
5761	6736
5761	7279
5763	1473
5763	4041
5763	5775
5763	6699
5764	1473
5765	1473
5766	5767
5768	15
5768	4534
5768	4791
5768	5178
5768	5262
5768	5415
5768	6251
5768	6576
5768	6599
5768	7391
5768	7620
5768	8178
5768	8295
5769	5123
5769	5226
5769	6299
5769	6634
5770	3586
5770	5178
5770	5226
5770	5784
5770	5891
5770	5963
5775	1191
5775	2785
5775	3297
5775	3334
5775	3459
5775	3631
5775	3752
5775	4037
5775	4071
5775	4435
5775	4709
5775	5012
5775	5079
5775	5288
5775	5529
5775	5773
5775	5800
5775	5902
5775	6270
5775	6347
5775	6458
5775	6914
5775	6934
5775	6946
5775	7115
5775	7277
5775	7378
5775	7510
5775	7632
5775	7813
5775	7835
5775	7855
5775	7862
5775	7871
5775	7874
5775	7882
5775	7890
5775	7912
5775	7927
5775	7979
5775	7992
5775	8122
5771	3459
5771	4632
5771	5760
5771	5773
5771	5775
5771	6634
5771	7054
5771	8141
5771	8178
5772	1493
5772	3459
5772	4536
5772	5020
5772	5288
5772	5775
5772	5800
5772	5811
5772	5829
5772	6001
5772	6004
5772	6299
5772	6560
5772	6890
5772	7168
5773	840
5773	1982
5773	2511
5773	2565
5773	2589
5773	3238
5773	3334
5773	3459
5773	3803
5773	4037
5773	4361
5773	4944
5773	4992
5773	5002
5773	5079
5773	5288
5773	5295
5773	5384
5773	5643
5773	5745
5773	5760
5773	5772
5773	5775
5773	5800
5773	5811
5773	5814
5773	5828
5773	5922
5773	5932
5773	6000
5773	6097
5773	6227
5773	6272
5773	6327
5773	6330
5773	6388
5773	6414
5773	6555
5773	6560
5773	6624
5773	6634
5773	6774
5773	6850
5773	6855
5773	6873
5773	6913
5773	6914
5773	6934
5773	6955
5773	6976
5773	6982
5773	7021
5773	7040
5773	7047
5773	7059
5773	7092
5773	7094
5773	7101
5773	7119
5773	7120
5773	7143
5773	7144
5773	7162
5773	7185
5773	7315
5773	7414
5773	7436
5773	7593
5773	7632
5773	7662
5773	7668
5773	7839
5773	7855
5773	7890
5773	7924
5774	5775
5776	4899
5776	4992
5776	5872
5776	5998
5776	6023
5776	6262
5776	6306
5776	7149
5776	7237
5776	7391
5776	7529
5776	7553
5776	7701
5776	8295
5781	5445
5784	5925
5783	15
5783	2775
5783	3089
5783	3191
5783	4041
5783	4310
5783	4527
5783	4574
5783	5061
5783	5178
5783	5404
5783	5457
5783	5543
5783	5784
5783	5844
5783	5848
5783	5863
5783	5928
5783	5936
5783	5994
5783	6124
5783	6148
5783	6255
5785	2775
5785	5061
5786	2775
5787	15
5787	896
5787	1159
5787	1648
5787	2276
5787	2775
5787	2925
5787	3089
5787	3498
5787	4041
5787	4276
5787	4310
5787	4781
5787	4828
5787	4875
5787	5103
5787	5179
5787	5182
5787	5301
5787	5524
5787	5527
5787	5543
5787	5624
5787	5753
5787	5928
5787	5947
5787	5963
5787	5972
5787	6098
5787	6124
5787	6166
5787	6229
5790	7699
5788	5790
5788	5802
5788	6023
5788	6447
5788	6715
5789	5790
5794	4625
5796	15
5796	896
5796	1026
5796	1074
5796	1159
5796	1498
5796	1549
5796	1982
5796	2160
5796	2276
5796	2440
5796	2535
5796	2565
5796	2658
5796	2774
5796	2851
5796	2925
5796	2940
5796	3015
5796	3084
5796	3089
5796	3238
5796	3291
5796	3334
5796	3459
5796	3498
5796	3586
5796	3614
5796	3634
5796	3643
5796	3792
5796	3803
5796	3830
5796	3842
5796	3897
5796	4037
5796	4041
5796	4065
5796	4099
5796	4134
5796	4310
5796	4361
5796	4483
5796	4488
5796	4527
5796	4536
5796	4604
5796	4689
5796	4709
5796	4712
5796	4715
5796	4717
5796	4748
5796	4764
5796	4795
5796	4828
5796	4875
5796	4981
5796	4983
5796	4994
5796	5002
5796	5022
5796	5028
5796	5037
5796	5103
5796	5121
5796	5140
5796	5178
5796	5179
5796	5200
5796	5210
5796	5246
5796	5254
5796	5262
5796	5273
5796	5288
5796	5295
5796	5298
5796	5321
5796	5404
5796	5465
5796	5484
5796	5524
5796	5543
5796	5563
5796	5584
5796	5596
5796	5605
5796	5655
5796	5684
5796	5714
5796	5739
5796	5760
5796	5772
5796	5800
5796	5802
5796	5804
5796	5807
5796	5814
5796	5818
5796	5822
5796	5827
5796	5829
5796	5871
5796	5897
5796	5902
5796	5928
5796	5936
5796	6001
5796	6006
5796	6032
5796	6055
5796	6098
5796	6105
5796	6110
5796	6123
5796	6124
5796	6148
5796	6156
5796	6218
5796	6227
5796	6229
5796	6270
5796	6272
5796	6299
5796	6327
5796	6347
5796	6388
5796	6400
5796	6407
5796	6414
5796	6442
5796	6481
5796	6496
5796	6498
5796	6501
5796	6505
5796	6528
5796	6552
5796	6555
5796	6560
5796	6566
5796	6567
5796	6570
5796	6576
5796	6599
5796	6600
5796	6665
5796	6715
5796	6739
5796	6770
5796	6774
5796	6783
5796	6784
5796	6832
5796	6833
5796	6860
5796	6869
5796	6875
5796	6890
5796	6897
5796	6901
5796	6913
5796	6934
5796	6953
5796	6955
5796	6976
5796	6980
5796	7005
5796	7021
5796	7063
5796	7092
5796	7115
5796	7225
5796	7279
5796	7301
5796	7351
5796	7381
5796	7414
5796	7443
5796	7553
5796	7561
5796	7567
5796	7620
5796	7632
5796	7651
5796	7757
5796	7871
5796	7908
5796	7961
5796	8121
5797	3634
5797	3897
5797	6501
5798	3346
5798	3897
5798	4715
5798	4795
5798	4798
5798	5638
5798	5684
5798	5804
5798	6261
5798	6337
5798	6409
5798	6427
5799	2914
5799	3479
5799	3614
5799	3897
5799	4715
5799	4786
5799	4795
5799	4798
5799	4980
5799	5200
5799	5439
5799	5626
5799	5638
5799	6006
5799	6218
5799	6296
5799	6327
5799	6388
5799	6407
5799	6432
5799	6435
5799	6437
5799	6618
5800	840
5800	938
5800	1026
5800	1191
5800	1403
5800	1498
5800	1982
5800	2565
5800	2589
5800	2658
5800	2785
5800	3000
5800	3084
5800	3238
5800	3297
5800	3310
5800	3346
5800	3381
5800	3792
5800	3830
5800	3897
5800	3962
5800	4037
5800	4065
5800	4134
5800	4218
5800	4310
5800	4666
5800	4712
5800	4764
5800	4791
5800	4884
5800	4934
5800	4940
5800	4944
5800	4983
5800	5002
5800	5012
5800	5022
5800	5096
5800	5179
5800	5199
5800	5210
5800	5233
5800	5421
5800	5432
5800	5465
5800	5466
5800	5524
5800	5529
5800	5582
5800	5596
5800	5655
5800	5671
5800	5697
5800	5739
5800	5760
5800	5802
5800	5806
5800	5807
5800	5812
5800	5814
5800	5818
5800	5819
5800	5822
5800	5824
5800	5827
5800	5835
5800	5839
5800	5871
5800	5897
5800	5932
5800	5933
5800	5998
5800	6000
5800	6001
5800	6032
5800	6043
5800	6097
5800	6123
5800	6156
5800	6174
5800	6221
5800	6227
5800	6243
5800	6270
5800	6272
5800	6299
5800	6305
5800	6307
5800	6327
5800	6330
5800	6347
5800	6388
5800	6414
5800	6417
5800	6424
5800	6441
5800	6442
5800	6447
5800	6523
5800	6555
5800	6560
5800	6595
5800	6618
5800	6624
5800	6628
5800	6632
5800	6634
5800	6665
5800	6712
5800	6715
5800	6725
5800	6736
5800	6737
5800	6769
5800	6774
5800	6780
5800	6783
5800	6784
5800	6789
5800	6790
5800	6806
5800	6832
5800	6860
5800	6869
5800	6873
5800	6890
5800	6892
5800	6907
5800	6913
5800	6914
5800	6918
5800	6924
5800	6934
5800	6938
5800	6946
5800	6950
5800	6953
5800	6967
5800	6976
5800	6979
5800	6980
5800	6982
5800	6993
5800	6994
5800	7040
5800	7047
5800	7050
5800	7052
5800	7060
5800	7063
5800	7073
5800	7092
5800	7101
5800	7110
5800	7116
5800	7119
5800	7120
5800	7144
5800	7162
5800	7185
5800	7201
5800	7214
5800	7238
5800	7262
5800	7277
5800	7280
5800	7295
5800	7341
5800	7351
5800	7373
5800	7389
5800	7400
5800	7422
5800	7443
5800	7491
5800	7493
5800	7520
5800	7529
5800	7544
5800	7553
5800	7561
5800	7574
5800	7583
5800	7587
5800	7588
5800	7620
5800	7646
5800	7651
5800	7694
5800	7699
5800	7726
5800	7763
5800	7795
5800	7809
5800	7810
5800	7833
5800	7874
5800	7882
5800	7924
5800	7979
5800	7992
5800	7996
5800	8002
5800	8024
5800	8042
5800	8083
5800	8090
5800	8121
5800	8122
5800	8124
5800	8134
5800	8163
5800	8168
5800	8178
5800	8192
5800	8219
5800	8246
5800	8249
5800	8271
5800	8297
5801	3897
5801	5817
5802	155
5802	840
5802	938
5802	967
5802	1026
5802	1352
5802	1403
5802	1498
5802	1823
5802	1972
5802	1982
5802	2433
5802	2440
5802	2511
5802	2565
5802	2589
5802	2620
5802	2658
5802	2785
5802	2851
5802	2914
5802	2940
5802	3291
5802	3293
5802	3297
5802	3310
5802	3334
5802	3346
5802	3381
5802	3459
5802	3614
5802	3631
5802	3634
5802	3726
5802	3752
5802	3803
5802	3830
5802	3842
5802	3885
5802	3897
5802	3919
5802	3962
5802	3969
5802	4037
5802	4065
5802	4071
5802	4099
5802	4341
5802	4361
5802	4401
5802	4435
5802	4483
5802	4488
5802	4507
5802	4536
5802	4604
5802	4632
5802	4666
5802	4689
5802	4709
5802	4712
5802	4713
5802	4717
5802	4748
5802	4764
5802	4786
5802	4791
5802	4795
5802	4798
5802	4875
5802	4879
5802	4884
5802	4944
5802	4966
5802	4980
5802	4981
5802	4983
5802	4992
5802	4994
5802	5002
5802	5012
5802	5022
5802	5028
5802	5037
5802	5079
5802	5096
5802	5140
5802	5148
5802	5179
5802	5188
5802	5199
5802	5200
5802	5210
5802	5233
5802	5254
5802	5273
5802	5288
5802	5289
5802	5384
5802	5393
5802	5404
5802	5406
5802	5432
5802	5465
5802	5466
5802	5479
5802	5484
5802	5500
5802	5524
5802	5543
5802	5582
5802	5584
5802	5596
5802	5605
5802	5614
5802	5638
5802	5671
5802	5697
5802	5714
5802	5738
5802	5739
5802	5760
5802	5773
5802	5776
5802	5798
5802	5799
5802	5800
5802	5804
5802	5806
5802	5807
5802	5811
5802	5814
5802	5819
5802	5822
5802	5824
5802	5827
5802	5829
5802	5835
5802	5839
5802	5871
5802	5872
5802	5887
5802	5897
5802	5902
5802	5932
5802	5980
5802	5998
5802	6000
5802	6004
5802	6006
5802	6032
5802	6043
5802	6047
5802	6123
5802	6151
5802	6156
5802	6170
5802	6174
5802	6198
5802	6218
5802	6227
5802	6243
5802	6270
5802	6272
5802	6299
5802	6306
5802	6320
5802	6323
5802	6327
5802	6330
5802	6334
5802	6360
5802	6388
5802	6400
5802	6407
5802	6409
5802	6414
5802	6417
5802	6424
5802	6435
5802	6437
5802	6441
5802	6442
5802	6447
5802	6458
5802	6462
5802	6464
5802	6472
5802	6474
5802	6481
5802	6491
5802	6496
5802	6501
5802	6503
5802	6505
5802	6511
5802	6523
5802	6528
5802	6530
5802	6553
5802	6554
5802	6555
5802	6560
5802	6570
5802	6576
5802	6589
5802	6590
5802	6592
5802	6594
5802	6600
5802	6606
5802	6613
5802	6618
5802	6624
5802	6628
5802	6632
5802	6634
5802	6663
5802	6665
5802	6686
5802	6699
5802	6712
5802	6714
5802	6715
5802	6725
5802	6736
5802	6739
5802	6765
5802	6770
5802	6774
5802	6777
5802	6780
5802	6784
5802	6789
5802	6803
5802	6806
5802	6809
5802	6832
5802	6850
5802	6860
5802	6869
5802	6873
5802	6875
5802	6901
5802	6907
5802	6913
5802	6914
